99,Nestle,https://www.nestle.com/,,1,1,1,1,1.0,"Nestle has a notorious reputation for being one of the most corrupt corporations in the world, and is the target of the worlds longest running boycott. Nestle continuously breaches international marketing standards, most notably in their targeting of pregnant and breastfeeding women in which they spread false information and gave women in under-served communites week supplies of baby formula (enough to induce the termination of breastmilk production) so that the women were forced to buy more of Nestle's formula after their breasts no longer produced milk by the time the free supply was used. Nestle attempts to stake claim to community water resources across North America, destroying streams, aquifers and wildlife. They are the worlds 3rd most plastic polluter, are responsible for mass deforestation for cocoa and palm oil use which destroys the Orangutan habitat. They are one of the worst perpetrators of human rights violations including failing to stop child labor in their cocoa fields, and Brazilian slave labor on their cocoa plantations. They scored an 11.8/100 on ther supply chain practices in China. Nestle does test on animals. They also undermine local control of water supplies in communities, then promote sales of bottled water there to turn a profit, and have shown no evidence of addressing the findings of nanoparticles in their baby formula, which can bioaccumulate in children from infancy and pose a threat to human health. Additionally, Nestle grossly violated human rights and experiment laws by testing their baby formula on 75 premature babies in India. In 2015, Nestle rejected Baby Milk Action's 4-point plan (submitted in 2001) to address the boycott filed against them for their treatment of breastfeeding women and causing countless infant deaths. They alsopay only $200/year to pump fresh water out of Flint, Michigan while it's citizens still have no access to clean water. ",https://www.ethicalconsumer.org/company-profile/nestle-sa https://www.corporateaccountability.org/water/about-water-campaign/ https://www.breakfreefromplastic.org/globalbrandauditreport2018/ https://www.greenpeace.org/international/publication/18455/the-final-countdown-forests-indonesia-palm-oil/ http://www.mightyearth.org/chocolatesdarksecret/ https://www.amnesty.org/en/documents/asa21/5184/2016/en/ https://www.ran.org/leuser-watch/the-last-of-the-leuser-lowlands/ https://foe.org/projects/food-and-technology/nanotechnology/baby-formula/ https://www.asyousow.org/reports/2019-pesticides-pantry-transparency-risk-food-supply-chains ,https://www.ethicalconsumer.org/company-profile/nestle-sa https://www.greenpeace.org/international/publication/18455/the-final-countdown-forests-indonesia-palm-oil/  https://www.nestle.com/ask-nestle/products-brands/answers/do-you-test-your-products-on-animals https://www.amnesty.org/en/documents/asa21/5184/2016/en/  https://www.ran.org/leuser-watch/the-last-of-the-leuser-lowlands/ ,https://www.ethicalconsumer.org/company-profile/nestle-sa https://www.danwatch.dk/en/undersogelse/bitter-coffee-2/ http://wwwen.ipe.org.cn/GreenSupplyChain/CITI.aspx https://www.corp-research.org/corporaterapsheets https://www.ethicalconsumer.org/company-profile/nestle-sa ,http://info.babymilkaction.org/nestlefree https://www.ethicalconsumer.org/company-profile/nestle-sa https://globalexchange.org/corporate-criminals-alumni/ https://www.ibfan-icdc.org/wp-content/uploads/Print-BTR-2017-18pgs.pdf http://www.bottledlifefilm.com/index.php/the-story.html https://foe.org/projects/food-and-technology/nanotechnology/baby-formula/ https://www.nationalheraldindia.com/india/nestle-violates-law-in-india-conducts-clinical-trials-on-premature-infants-for-baby-food http://info.babymilkaction.org/nestle4pointplan https://www.corp-research.org/corporaterapsheets https://actions.sumofus.org/a/while-flint-drinks-poison-nestle-is-pumping-out-200-gallons-of-fresh-water-every-minute
100,baresoaps,https://www.bare-soaps.com/,,9,9,8,9,8.6,"Bare Soaps uses a sustainable business model that centers around economic, social, and environmental accountability. They use Rainforest Alliance certified palm oil, recycled/recyclable materials, compostable and plantable packaging, and are no-waste, except for the plastic lids on their mud masks. They offset the Carbon of every shipment with reforestation projects, and their ingredients are vegan except for their Jubilee Jam soap that contains goat milk. In 2016, they partnered with the Sundara Fund to repurpose used hotel soaps and employ women in India with 3x the minimum wage to supply antiseptic resources to children. The woman-owned and POC-owned business is run by a single person, and 20% of their proceeds are reinvested into their economic development programs in India and Uganda. ",https://www.bare-soaps.com/pages/our-soaps-sustainability-first https://www.bare-soaps.com/pages/our-ingredients https://www.bare-soaps.com/pages/carbon-offsetting ,https://www.bare-soaps.com/pages/our-ingredients,https://www.bare-soaps.com/blogs/your-impact/employing-women-india-with-fair-wages,https://www.bare-soaps.com/pages/our-soaps-sustainability-first https://www.bare-soaps.com/pages/about-us https://www.bare-soaps.com/pages/vision
101,Vetta,https://www.vettacapsule.com/,8,8.0,9.0,8.0,7.0,8.0,"Vetta is a high-end, slow fashion capsule wardrobe brand that encourages shoppers to choose 5 items to mix-and-match to create 30 outfits per month. They source sustainable materials like organic cotton, package shipments in 100% recycled materials, and use 70% solar power in their eco-friendly USA factories. Vetta does not use animal products, and are certified with SA8000 (for factories in India), the Global Organic Textile Standard and People for the Ethical Treatment of Animals (PETA). There are no observable praises or concerns over their social ethics.",https://ethicalfashionguide.com/brands/vetta/ https://ethicalfashion.online/ethical-brands/vetta https://www.vettacapsule.com/pages/fabric?source=pepperjam&publisherId=175393&clickId=2587816954 ,https://ethicalfashion.online/ethical-brands/vetta,https://ethicalfashionguide.com/brands/vetta/ https://ethicalfashion.online/ethical-brands/vetta ,https://ethicalfashion.online/ethical-brands/vetta
102,Tradlands,https://tradlands.com/,6,6,5,5,5,5.3,"Tradlands makes claims of sustainability and eco-friendliness, but lacks transparency in how they do it. They pride their items on their long-lasting material, which if true does add to their sustainability and anti-fast fashion, however failing to provide this information has been interpreted by some as a form of greenwashing. The company is also not third party certified, so the claims they make cannot be held accountable.",https://tradlands.com/pages/about-us,,,https://wearendless.com/blogs/greenwashing-or-greenrealing/tradlands
103,Ocean Spray,https://www.oceanspray.com/,,7,9,7,5,7.0,"Ocean Spray has been identified by the Sustainable Agriculture Initiative Platform in 2020 as the first major food company in the US to be certified 100% sustainable for their water conservation practices and using the whole cranberry to prevent excessive food waste. They do not use palm oil or BPA in their products. They are recognized by the Human Rights Campaign for their LGBT equality, and are a Social Accountability International member being held accountable for their working conditions and labor practices. Ocean spray includes a clear label with recycling instructions to consumers, which can help reduce plastic waste from the landfill. Ocean Spray did settle a $5.4 million class action lawsuit in June of 2020 for false advertisement that they did not use artificial flavors in some of their juices. Note: If cranberries are not grown organically, they are detrimental to waterways due to the heavy pesticide and fertilizer use sprayed into the bogs they are grown in. Luckily, Ocean Spray does sell some organic cranberry juices, however their usual products contribute to this issue. ",https://www.greenbiz.com/article/how-ocean-spray-cranberries-became-americas-100-percent-sustainable-crop https://www.orangutans.com.au/wp-content/uploads/2020/05/BOSA-Palm-Oil-Free-CSPO-List-05_05_2020.pdf https://www.how2recycle.info/join https://www.sustainabilityconsortium.org/members/ https://www.oceanspray.com/en/Our-Purpose/Sustainable-Supply-Chain https://www.vice.com/en/article/mgxynp/cranberry-bogs-are-serving-up-environmental-destruction ,https://www.orangutans.com.au/wp-content/uploads/2020/05/BOSA-Palm-Oil-Free-CSPO-List-05_05_2020.pdf,http://www.sa-intl.org/index.cfm?fuseaction=Page.ViewPage&PageID=906,https://www.hrc.org/cei http://www.sa-intl.org/index.cfm?fuseaction=Page.ViewPage&PageID=906 https://topclassactions.com/lawsuit-settlements/open-lawsuit-settlements/beverages/ocean-spray-artificial-flavors-class-action-settlement/
104,Womn,womn.co,,9,9,7,8,8.3,"Womn is a woman-owned, POC-owned, slow-fashion business that focuses on made-to-order clothes that are durable to prevent fashion waste, with recycled and natural fibers like organic cotton, tincel, and bamboo. Their facility is in Los Angeles, CA, and they are a vegan brand. WOMN claims their facilities are ethically certified but failed to transparently show which certifications those are. They ship in recycled and recyclable polyethylene bags. Unfortunately WOMN will be shutting down as of October 2, 2020.",https://womn.co/pages/about-us,https://womn.co/pages/about-us,https://womn.co/pages/about-us https://www.shiftlondon.org/fashion/youtuber-and-beauty-influencers-weylie-hoang-and-sophia-chang-launch-womn-a-conscious-and-ethical-clothing-brand/ ,https://womn.co/pages/about-us
105,Boka,boka.com,,5,9,5,8,6.8,"Boka's products are vegan, not tested on animals, BPA-free, and made in the USA, Italy, and China. With every purchase, Boka partners with Surge, a water crisis and sanitation non-profit, to donate toothbrushes to people in neeed. They do not provide transparent information online about if their practices are eco-friendly or labor-friendly. ",,https://www.boka.com/pages/faq,,https://www.boka.com/pages/faq
106,Multiplicity,https://linkin.bio/shopmultiplicity,,8,9,9,7,8.3,"Multiplicity is a woman-owned business, and is run on their own with only one employee and founder. The clothing is made-to-order, which prevents fabric waste and promotes slow-fashion. She uses Econyl, a type of recycled fiber made from nylon, and does not use animal products. ",https://shopmultiplicity.com/pages/materials,https://shopmultiplicity.com/pages/about,https://shopmultiplicity.com/pages/about,https://shopmultiplicity.com/pages/faqs
107,Pela Case,https://pelacase.com/,,9.5,9,8,7,8.4,"Pela products are compostable and ship in plastic-free packaging. They're Climate Neutral certified, and donate to 1% for the Planet. They do not use animal products, and donate ",https://directories.onepercentfortheplanet.org/business-members/open-mind-developments-corporation https://bcorporation.net/directory/pela https://www.climateneutral.org/brand/pela ,https://bcorporation.net/directory/pela,https://bcorporation.net/directory/pela,https://bcorporation.net/directory/pela
108,Thinx,https://www.shethinx.com/,4,6,9,4,3,5.5,"Thinx sells reusable menstrual cycle underwear, which creates a sustainable and environmentally friendly option opposed to single-use period products. Thinx recently came under fire for their poor workplace culture and sexual harrassment claims against the CEO, but is now run under different ownership. The current Thinx company still lacks transparency about their labor practices, and fails to provide evidence that they source from ethical facilities free of labor rights violations. They do not use animal products. The crotch area of their panties recently tested positive for toxic chemicals, particularly PFAS, which even at very low levels is linked to cancer and fertility problems due to the absorbent nature of vaginal tissue. This is also problematic because Thinx claimed their underwear did not contain these toxins in their products. They do donate to other social rights organizations like the EveryBody program, but do not appear to be third-party certified to support their claims. ",https://directory.goodonyou.eco/brand/thinx https://www.fastcompany.com/90450618/report-thinx-menstrual-underwear-has-toxic-chemicals-in-the-crotch ,https://directory.goodonyou.eco/brand/thinx,https://www.vox.com/2017/3/14/14911228/thinx-miki-agrawal-health-care-branding https://directory.goodonyou.eco/brand/thinx  ,https://www.vox.com/2017/3/14/14911228/thinx-miki-agrawal-health-care-branding https://www.thecut.com/2017/03/thinx-employee-accuses-miki-agrawal-of-sexual-harassment.html https://www.shethinx.com/pages/thinx-giverise-everybody
109,Human Kind,https://byhumankind.com/,,9,8,7,ND,8.0,"Human Kind is a bath & body brand focusing on zero-waste, ships in carbon-neutral packaging, and offsets their carbon impact with funding reforestation projects in Brazil and New Jersey. All of their products are cruelty-free, and all products except for their silk floss are vegan. They supply their palm oil from RSPO-certified and Fair-Trade certified manufacturers. Human Kind lacks transparency about their labor practices, and little information is available about their social involvement. ",https://www.reviewed.com/beauty/features/humankind-review-sustainable-brand-worth https://medium.com/@byhumankind/today-we-are-a-carbon-neutral-company-88f467b684e2 https://byhumankind.com/pages/faq ,https://byhumankind.com/pages/faq https://byhumankind.com/pages/faq ,https://byhumankind.com/pages/faq ,
110,Joanne's Fabrics,https://www.joann.com,,5,5,6,7,5.8,"Joann fabrics store is a member of the Corporate Giving program, in which they donate a portion of their proceeds to nonprofits such as the Kids In Need Foundation, and donated 300 million masks for those in need. They scored a 6/10 on Glassdoor for their employee practices and corporate management rating. Joanne uses some animal products like silk, and does not share where their materials are sourced from. They also lack transparency in their environmental impact and labor practices.",,,"https://www.glassdoor.com/Overview/Working-at-JOANN-Stores-EI_IE241.11,23.htm",https://www.joann.com/corporate-giving/
111,Tomboy X,https://tomboyx.com/,6,7,7,8,8,7.5,"Tomboyx sells underwear and apparel to people of all genders. They avoid most animal products except they do use wool. They operate in Oeko-tex 100 certified factories, which recycle at least 50% of their water use and pay their employees a living wage. They have a line of apparel made from MicroModal fabric which uses sustainably harvested Beechwood. Tomboyx appreciates diversity in their models, and is a seize-inclusive brand (XS-4X). They also have donated to several social justice initiatives like Black Lives Matter, ACLU, and Trans Women of Color Collective. ",https://tomboyx.com/pages/values-1,https://directory.goodonyou.eco/brand/tomboyx,"https://tomboyx.com/pages/values-1 https://tomboyx.com/blogs/news/water-trees-humans-how-tomboyx-makes-underwear#:~:text=We%20never%20work%20with%20factories,for%20all%20other%20ethical%20brands. ",https://tomboyx.com/pages/intersectionality-tomboyx
112,Il Mackiage ,https://www.ilmakiage.com/,,4,6,6,4,5.0,"Il Makiage does not test on animals. They score a 6/10 on Glassdoor for their employee satisfaction. The company also sells the idea of maximalism to shoppers, and  ships in packaging with bold text ""Minimalism is dead"" and ""there's no such thing as too much"", encouraging hyper-consumption. Il Makiage lacks transparency about their environmental practices, product sourcing, and social involvement. ",,https://crueltyfree.peta.org/company/il-makiage/,"https://www.glassdoor.com/Overview/Working-at-Il-Makiage-EI_IE466844.11,21.htm",https://www.prnewswire.com/news-releases/minimalism-had-its-moment-il-makiage-believes-that-moment-is-over-300657460.html https://www.adforum.com/creative-work/ad/player/34596124/minimalism-is-dead-2/il-makiage
113,Fenty Beauty,https://www.fentybeauty.com/,,6,6,6,7,6.3,"Fenty Beauty is a skincare brand praised for its products' skin tone diversity in the cosmetics industry. They do not test on animals, and sell refillable packaging, and ship in recycled and post-consumer materials. Fenty lacks transparency in their environmental impacts, labor practices and wage pay, and social involvement. ",https://www.greenmatters.com/p/fenty-skin-sustainability,https://www.fentybeauty.com/faq.html,,
114,Fenty,https://www.fenty.com/,,ND,ND,ND,ND,5.0,"Fenty does not share information about their business practices online. With little transparency and no data available online, this is rated a 5.0 until further notice.",,,,
115,Pacsun,https://www.pacsun.com/,4,5,6,5,5,5.3,"Pacsun lacks transparency in several factors such as where their materials are sourced, if they pay a living wage to their workers, and where their leather and wool are sourced from. They do have a sustainable eco-friendly collection called ""Me to We,"" however it is unclear where these materials are sourced and how the workers on this line are treated as well. They claim to have a Conflict Minerals Report on their website, however the link leads nowhere and a current report cannot be found with a basic search engine. Pacsun is also not third-party certified by any organizations, meaning they aren't held accountable for the claims they make about labor practices and sustainability.",https://withchelle.com/blog/2020/6/15/affordable-sustainable-brands ,https://directory.goodonyou.eco/brand/pacsun,https://www.pacsun.com/company/social-responsibility.html ,https://www.pacsun.com/company/social-responsibility.html
116,GLDN,https://www.gldn.com/,,8,9,7,8,8.0,"GLDN is a Washington handmade jewelry workshop praised for its customizable and size-inclusive jewelry. They donate 10% of their profits in their Giving Back program, have collections that donate up to 100% of the profits to organizations they partner with and show on their website, and pay their employees for 10 hours of volunteer work. 95% of GLDN's materials are sourced domestically, and 90% of the metals they use are recycled, meaning they do not mine new gold, rather they buy second-hand, which reduces the environmental impact of mining. Their pacing uses recycled materials, their items are made to order, and they recycle all of their scrap metals to prevent waste. Their materials do not involve any animal products. They do not include information about where exactly their 10% of non-recycled metals come from. ",https://www.gldn.com/pages/about https://www.euronews.com/living/2019/08/03/what-is-sustainable-gold-and-which-brands-are-using-it ,,https://peculiarporter.com/2019/01/08/gldn-ethical-jewelry-with-meaning/,https://peculiarporter.com/2019/01/08/gldn-ethical-jewelry-with-meaning/  https://www.gldn.com/pages/giving-back
117,b. Yellowtail,,6,8,7,9,9,8.3,"B. Yellowtail is an artisan collective that celebrates Indigenous storytelling through wearable fashion. They are Native-owned and operated on Native land in North America, and employ with First Nations models, photographers, and poets to design and market their handmade clothing. They fundraised $6000 for the No-DAPL and womens' rights movements. They make their items b traditional sustainable means and use deadstock fabrics, which are reused second-hand to reduce waste and carbon impact. B. Yellowtail also partners with the Decolonizing Wealth Project to donate masks to Tribal communities who have been devastated by Covid-19. They use leather and decorative feathers in their items. ",http://www.ecofashiontalk.com/2015/05/b-yellowtail/ https://ecowarriorprincess.net/2020/08/ethical-brands-supporting-indigenous-artisans-communities/ https://medium.com/@niyadegroathenry/b-yellowtail-launches-a-sustainable-spring-collection-dedicated-to-indigenous-grandmothers-bd187d65443f ,https://directory.goodonyou.eco/brand/byellowtail,http://www.ecofashiontalk.com/2015/05/b-yellowtail/ https://ecowarriorprincess.net/2020/08/ethical-brands-supporting-indigenous-artisans-communities/ ,http://www.ecofashiontalk.com/2015/05/b-yellowtail/ https://billingsgazette.com/news/local/american-indian-designer-creates-clothing-to-support-standing-rock/article_5a52cb60-a585-5c52-940e-1765cce9b4a8.html  https://www.latimes.com/fashion/la-ig-bethany-yellowtail-20170120-story.html https://byellowtail.com/pages/take-action
118,The Childrens Place,https://www.childrensplace.com/,4,6,9,4,5,6.0,"The Childrens place lacks public transparency in their practices, and likewise scored a 9/100 by the 2020 Fashion Transparency Index. In 2019, the CEO was paid 1262 times the amount of a median employee, while the company furloughed a majority of their workforce for the Covid-19 pandemic. They source from countries with high labor violation risk, including the Rana Plaza factory in Bangladesh that collapsed in 2013 and killed at least 1,134 workers. They became a Better Cotton Initiative member in 2019, and a member of the Bangladesh Worker Safety Alliance in 2020. They also are a member of the Sustainable Apparel Coalition and AFIRM group. They do not use any animal products.",https://bettercotton.org/find-members/ https://apparelcoalition.org/members/ ,https://directory.goodonyou.eco/brand/the-childrens-place,https://issuu.com/fashionrevolution/docs/fr_fashiontransparencyindex2020 https://aflcio.org/paywatch https://www.bangladeshworkersafety.org/en/who-we-are/membership https://directory.goodonyou.eco/brand/the-childrens-place https://en.wikipedia.org/wiki/2013_Dhaka_garment_factory_collapse ,https://issuu.com/fashionrevolution/docs/fr_fashiontransparencyindex2020
119,Flamingos Life,https://www.en.flamingoslife.com/,8,9,9,8,8,8.5,"Flamingos Life is a vegan, biodegradable sneaker store that operates and sources locally in Spain. Their shoes are made using materials like corn waste, bamboo, hemp, organic cotton, and sustainably extracted natural rubber. They also partner with other nonprofits to support clean ocean, water access and reforestation projects. They are also a BCOME member, which requires textile and apparel businesses to build efficient, sustainable and transparent supply chains under safe and ethical working conditions.",https://www.en.flamingoslife.com/pages/flamingos-life https://www.mygreengoodiebag.com/home/flamingos-life https://www.bcomestudio.com/about-us ,https://www.en.flamingoslife.com/pages/flamingos-life,https://www.en.flamingoslife.com/pages/flamingos-life https://www.bcomestudio.com/ ,https://www.mygreengoodiebag.com/home/flamingos-life https://www.en.flamingoslife.com/pages/flamingos-life
120,Bite (toothpaste),https://bitetoothpastebits.com/,,9,9,ND,ND,9.0,"Bite toothpaste bits are plastic-free, cruelty-free and vegan. They ship in a refillable glass bottle, and recycled compostable post-consumer material. They offer refills shipped in compostable packages, which are lightweight as opposed to heavier glass refills. Little information is publicly available regarding their labor practices of social involvement.",https://brightly.eco/our-scouts-tried-zero-waste-toothpaste-heres-what-they-think/ https://bitetoothpastebits.com/pages/plastic-free ,https://crueltyfree.peta.org/company/bite-toothpaste-bits/,,
121,Dieux skin,https://www.dieuxskin.com/,,8,9,8,9,8.5,"Dieux Skin is small business praised for its reusable, vegan & cruelty-free alternative to single-use eyemasks. They ship in reusable and recyclable packaging, and keep their containers light and larger to reduce the Carbon impact of refills. They donate to organizations like Fair Fight to support voter re-infranchisement, and are a Floret Coalition member that supports anti-racism in the Cannabinoid industry. They are transparent about their prices, materials and practices.",https://www.dieuxskin.com/pages/faqs,https://www.dieuxskin.com/pages/faqs,https://www.dieuxskin.com/pages/about,https://www.dieuxskin.com/pages/faqs
122,Whimsy + Row,https://whimsyandrow.com/,8,9,6,8,8,7.8,"Whimsy + Row is a small business of 10 employees that uses recycled, biodegradable and eco-friendly fabrics, environmentally friendly packaging, and conserves water in their supply chain. They use silk and leather in their products. Whimsy + Row makes their clothing locally. They have also taken steps to incorporate anti-racism in their supply chain. ",https://directory.goodonyou.eco/brand/whimsy-and-row https://whimsyandrow.com/pages/our-values-sustainability ,https://directory.goodonyou.eco/brand/whimsy-and-row,https://whimsyandrow.com/pages/our-values-sustainability,https://whimsyandrow.com/blogs/journal/black-lives-matter
123,Whole Foods,https://www.wholefoodsmarket.com/,,7,7,4,5,6.0,"Whole Foods is a globalized organic food retailer bought out by Amazon in 2017. Despite landing on Ethisphere's ""World's Most Ethical Companies"" Honoree list in previous years for their sustainability and ""conscious corporate"" demeanor, they did not make the list for the 2020-2021 year. If not sustainably sourced, palm oil is harvested from Indonesian rainforests, which causes the destruction of Orangutan habitat. In this case, Whole Foods scored a sustainable palm oil source rating from WWF of 8/22, which is poor, which conflicts with their website statement claiming 100% of their palm oil is sustainably harvested through RSPO. Recent lawsuit include claims of employee retaliation and selective enforcement for masks with anti-racism messages, a federal class-action lawsuit for withholding employee bonuses to maximize profit, and unlawfully collecting employee fingerprints. The retailer was critisized in 2019 for cutting hours on a mass scale after pressure to raise their hourly wage to $15, defeating the purpose of paying a living wage. Oxfam's ""Behind the Barcode"" initiative rated Whole Foods an 8% for their policies and practices in their labor rights in supply chains, and the company scored a 76% on their 2019 Corporate Sustainability Report. Their meat is Global Animal Partnership certified.",https://palmoilscorecard.panda.org/check-the-scores/retailers/whole-foods-market https://www.theguardian.com/environment/2020/jan/17/biggest-food-brands-failing-goals-to-banish-palm-oil-deforestation https://www.csrhub.com/CSR_and_sustainability_information/Whole-Foods-Market-Inc ,https://palmoilscorecard.panda.org/check-the-scores/all https://globalanimalpartnership.org/shoppers/ ,https://www.courthousenews.com/class-of-workers-sues-whole-foods-for-200-million/ https://cookcountyrecord.com/stories/513030294-ex-whole-foods-worker-claims-company-s-fingerprint-time-clock-violates-il-biometric-privacy-law https://www.oxfamamerica.org/explore/issues/hunger-and-famine/behind-the-barcodes/ https://www.commondreams.org/news/2019/03/06/after-raising-hourly-wages-15-amazon-owned-whole-foods-reportedly-slashed-workers https://www.behindthebarcodes.org/en/ ,https://www.worldsmostethicalcompanies.com/honorees/ https://www.businessinsider.com/whole-foods-lawsuit-claims-retaliation-over-black-lives-matter-masks-2020-7 https://www.courthousenews.com/class-of-workers-sues-whole-foods-for-200-million/ https://www.mashed.com/169625/scandals-whole-foods-can-never-live-down/
124,Hobby Lobby,https://www.hobbylobby.com/,,5.0,4.0,4.0,3.0,4.0,"Hobby Lobby is a corporate arts and crafts retailer. They are well known for their supreme court case Burwell v. Hobby Lobby Stores, Inc. which allows closely held corporations to restrict resources on employees' medical insurance that conflict with the employer's religious beliefs. Hobby Lobby requires its employees to sign a binding arbitration agreement that waves the employees' right to bring workplace violations and disputes to court. In 2017, legal action was taken by employees to sue Hobby Lobby to pay back uncompensated overtime wages. Transparency is lacking in their environmental and animal welfare practices, and there is no Corporate Sustainability Report ranking due to lack of data available.They did score a 6.6/10 on Glassdoor for employee labor satisfaction. They are additionally not third party certified by organizations that monitor their labor and sustainability claims. Hobby Lobby was charged for illegally importing ancient artifacts for their ""Museum of the Bible"" exhibit, in which they paid a fine of $3 million and the artifacts were later returned to Iraq. ",https://www.csrhub.com/CSR_and_sustainability_information/Hobby-Lobby,,https://www.prnewswire.com/news-releases/wave-of-hobby-lobby-employees-seek-denied-overtime-pay-300549241.html https://www.glassdoor.com/Reviews/Hobby-Lobby-Reviews-E7537.htm ,"https://www.npr.org/sections/thetwo-way/2015/10/28/452646460/hobby-lobby-owners-under-investigation-for-alleged-illegal-import-of-artifacts https://www.pbs.org/newshour/nation/3800-artifacts-once-bought-by-hobby-lobby-were-just-returned-to-iraq#:~:text=Hobby%20Lobby%20purchased%20more%20than,Iraqi%20cultural%20property%20since%201990.&text=It's%20unclear%20if%20Hobby%20Lobby%20knew%20the%20items%20were%20illegally%20smuggled. "
125,Michaels,https://www.michaels.com/,,4.0,,7.0,9.0,6.7,"Michaels arts & crafts is a member of Open to All, a national public education campaign against discrimination, and the Boys and Girls Clubs of America & Canada to support young peoples'  access to pathways to success. They score a 25/100 on CSRHub's Corporate Sustainability Report and report their 2020 Sustainability Report on their website. They scored a 6.4/10 on Glassdoor for their employee labor satisfaction. Over 45% of Michaels stores' waste was recycled in 2019. Michaels is Great Place to Work - Certified for 2019-2020. They have a charity ""Michaels CARES"" that helps employees with grants to recover from a difficult event such as a natural disaster or family loss. They also offer veteran employment, offer employes adoption benefits, tuition reimbursement, and discounts for veterans, senior, and teachers. Their sustainability measures including using LEED-certified light bulbs and offering toxic disposal for some of their products reflect minimal effort to compete with more sustainable corporate practices. They additionally lack transparency about where they source their animal products.",https://www.csrhub.com/CSR_and_sustainability_information/Michaels-Stores-Inc https://d1io3yog0oux5.cloudfront.net/_1aa58d67c09d06411b94870480f21763/michaels/db/579/4398/pdf/2020+Sustainability+Report.pdf ,,"https://www.glassdoor.com/Overview/Working-at-Michaels-EI_IE945.11,19.htm https://www.greatplacetowork.com/certified-company/7003877 ",https://www.opentoall.com/michaels-joins-open-to-all/ https://www.bgccan.com/en/who-we-are/our-partners/ https://www.bgca.org/about-us/our-partners/michaels https://www.charitynavigator.org/ein/450546717?schemaorg
126,Cuddle Clones,https://cuddleclones.com/,,4,9.5,4,5,5.6,"Cuddle Clones is a pet-focused, hand-made plush shop that donates to animal welfare shelters and organizations, and provides 3 meals and a toy to a shelter pet with every purchase. These organizations are listed on their website and are traceable. The plushes are made in China’s Guangdong province at a 100%-owned small workshop, where they are in close proximity to local materials they source, mainly polyester and acrylic, and the shop claims to source only synthetic materials. They do not disclose their sustainability measures or if they pay a living wage, and the only information available is on their website, which is not third-party certified. ",,https://cuddleclones.com/donations/ https://cuddleclones.com/category/charitable-giving/ ,,
127,AliExpress,https://www.aliexpress.com/,,2,3,1,3,2.3,"Ali Express is owned by their sister company, Alibaba (2.3). They have been accused of credit card fraud, counterfeit products and missing items, which cannot be traced because the sellers remain anonymous. Their low transparency makes it difficult to understand from an ethical perspective, however it is widely acknowledged that the company is comparable to Amazon and exploits laborers by promoting excessive overtime culture in favor of corporate revenue. ",,,,https://indie-mag.com/2018/11/chinese-e-commerce/
128,The Doggy Treat,https://theedoggytreat.com/,,6,,,7,6.5,"The Doggy Treat is a family-owned, Black-owned business specializing in USA-made dog treats. They ship in compostable and recyclable packaging. ",https://theedoggytreat.com/shop,,,https://theedoggytreat.com/aboutus
129,Coach,https://www.coach.com/,,2,3,2,2,2.3,"Coach scored a 100% on the Human Rights Campaign's Corporate Equality Index, a 24% on the Human Rights Benchmark, a 28% in Forest 500 on their steps to eradicate deforestation in their practices, a 19/100 on the Fashion Transparency Index, and a 21/100 by S&P Global for their corporate sustainability. Coach's CEO is paid 486 times the median employee wage. They were also rated a D on the Carbon Discosure Project, who score their disclosure, awareness, management, and leadership in response to reducing climate change in their supply chain. Coach additionally scored a 0/19.5 in their traceability of sourcing sustainable cotton by Rank a Brand. In 2020, they scored a 5.4/100 on their environmental management and water pollution in Chinese supply chains. In 2018, numerous labor law violations were found in their main factory in China. They are a partner of the Leather Working Group that ensures compliance and sustainability in their tannery practices, and are a Sustainable Apparel Coalition member. In 2019, As You Sow scored Coach's conflict mineral mining practices at a 50%, which is an adequate score for the industry.",https://forest500.org/rankings/companies https://www.spglobal.com/esg/csa/yearbook/ranking/ https://www.cdp.net/en/responses/3546 https://wwf.panda.org/wwf_news/?269811/Top-brands-failing-on-cotton-sustainability http://wwwen.ipe.org.cn/GreenSupplyChain/CITI.aspx https://apparelcoalition.org/brands-retailers/ ,https://www.leatherworkinggroup.com/join-us/our-members,https://www.spglobal.com/esg/csa/yearbook/ranking/ https://aflcio.org/paywatch/TPR http://wwwen.ipe.org.cn/GreenSupplyChain/CITI.aspx http://www.chinalaborwatch.org/newscast/655  https://www.sourcingnetwork.org/mining-the-disclosures/ ,https://www.hrc.org/cei https://www.corporatebenchmark.org/ https://issuu.com/fashionrevolution/docs/fr_fashiontransparencyindex2020 https://www.sourcingnetwork.org/mining-the-disclosures/
130,Label By Three,https://www.labelbythree.com/?utm_medium=referral&utm_source=GoodOnYou,10,9.5,9.5,8,9,9.0,"Label By Three is a small POC-owned vegan clothing shop that sources locally and handmakes their apparel from deadstock fabrics that are upcycled into new clothing. They ship in 100% post-consumer and recyclable packaging, and they pay their employees a living wage. ",https://www.labelbythree.com/pages/about,https://directory.goodonyou.eco/brand/label-by-three,https://www.labelbythree.com/pages/about,
131,CBAAF,https://www.cbaaf.org/,8,9,8,7,7,7.8,"Come Back As A Flower, or CBAAF is a POC-owned small apparel business that uses 100% recycled cotton, and is based in Los Angeles where materials are sourced locally. It is not transparent whether their apparel is made in an ethical facility that pays a living wage. They do not use animal products. ",https://www.cbaaf.org/pages/about,,,
